PHOTOELECTRIC EFFECT LAB - RAW DATA
Date: 2026-04-06 17:40:41
Portland State University Physics Dept.
Photocathode: Material #1
Work Function: 4.3700 eV
Wavelength: 2200 Angstroms
Frequency: 1.362693e+15 Hz
============================================================

Raw Current Data:
----------------------------------------
V_r (V)		I_total (A)		sigma_I (A)
0.18348		2.167282e-09		6.200321e-10
0.18478		2.096510e-09		6.238579e-10
0.18609		2.184591e-09		6.375782e-10
0.18739		2.121920e-09		6.423267e-10
0.18869		2.296790e-09		6.706632e-10
0.18999		2.179787e-09		7.528218e-10
0.19129		2.103763e-09		6.665094e-10
0.19259		2.197356e-09		6.711398e-10
0.19389		2.110706e-09		7.225609e-10
0.19520		2.155452e-09		7.097045e-10
0.19650		2.094815e-09		6.485358e-10
0.19780		2.086339e-09		6.618510e-10
0.19910		2.266903e-09		6.527108e-10
0.20040		2.154780e-09		6.521939e-10
0.20170		2.172297e-09		6.186736e-10
0.20300		2.055875e-09		6.678446e-10
0.20430		2.151727e-09		7.026835e-10
0.20561		2.121307e-09		5.852211e-10
0.20691		2.273379e-09		6.550560e-10
0.20821		2.063862e-09		7.028831e-10
0.20951		2.100219e-09		6.185198e-10
0.21081		2.040468e-09		7.012758e-10
0.21211		2.064438e-09		7.204033e-10
0.21341		2.171980e-09		6.909105e-10
0.21471		2.165480e-09		6.517471e-10
0.21602		1.978068e-09		6.764186e-10
0.21732		2.044255e-09		6.647917e-10
0.21862		2.158397e-09		6.876263e-10
0.21992		2.152495e-09		6.539702e-10
0.22122		2.127670e-09		6.356004e-10
0.22252		2.128228e-09		6.439557e-10
0.22382		2.082919e-09		6.120036e-10
0.22513		2.180412e-09		6.990785e-10
0.22643		2.218937e-09		6.973932e-10
0.22773		2.030256e-09		7.097728e-10
0.22903		2.107055e-09		6.692551e-10
0.23033		2.133151e-09		6.150223e-10
0.23163		2.178969e-09		6.092651e-10
0.23293		2.161241e-09		6.868790e-10
0.23423		2.079677e-09		6.856027e-10
0.23554		1.981437e-09		6.210821e-10
0.23684		2.007007e-09		6.441727e-10
0.23814		1.946881e-09		5.862891e-10
0.23944		2.076404e-09		6.969159e-10
0.24074		2.103408e-09		6.523485e-10
0.24204		2.041456e-09		6.681055e-10
0.24334		2.100402e-09		6.393358e-10
0.24464		2.136567e-09		6.623922e-10
0.24595		2.003200e-09		6.608547e-10
0.24725		2.123336e-09		6.650079e-10
0.24855		2.083403e-09		6.364549e-10
0.24985		2.091248e-09		6.528970e-10
0.25115		2.129560e-09		6.209233e-10
0.25245		2.088279e-09		6.779665e-10
0.25375		2.032045e-09		6.558202e-10
0.25506		2.096180e-09		6.444074e-10
0.25636		2.153056e-09		6.755645e-10
0.25766		2.083000e-09		6.325984e-10
0.25896		2.128362e-09		6.906300e-10
0.26026		1.980721e-09		6.891054e-10
0.26156		2.058479e-09		7.110448e-10
0.26286		1.918544e-09		6.508391e-10
0.26416		2.030637e-09		6.567839e-10
0.26547		2.069915e-09		6.514393e-10
0.26677		2.066827e-09		6.853389e-10
0.26807		2.069176e-09		6.660926e-10
0.26937		2.055700e-09		6.332194e-10
0.27067		2.086712e-09		6.835687e-10
0.27197		2.065379e-09		6.435851e-10
0.27327		2.113851e-09		6.378931e-10
0.27457		2.046341e-09		6.178909e-10
0.27588		2.027148e-09		7.043247e-10
0.27718		2.037220e-09		6.215777e-10
0.27848		2.036322e-09		6.802466e-10
0.27978		2.073948e-09		6.099821e-10
0.28108		2.091296e-09		6.716383e-10
0.28238		1.960975e-09		6.298501e-10
0.28368		2.116925e-09		6.494151e-10
0.28498		2.066351e-09		6.527231e-10
0.28629		2.069405e-09		6.258782e-10
0.28759		2.167566e-09		6.346948e-10
0.28889		1.967570e-09		6.599156e-10
0.29019		2.016487e-09		6.487488e-10
0.29149		2.026145e-09		5.809313e-10
0.29279		2.137380e-09		6.369874e-10
0.29409		2.051496e-09		6.417794e-10
0.29540		2.045215e-09		6.425603e-10
0.29670		2.086379e-09		7.184060e-10
0.29800		2.100086e-09		6.416951e-10
0.29930		2.082341e-09		6.541896e-10
0.30060		2.043643e-09		6.047707e-10
0.30190		2.005087e-09		7.204226e-10
0.30320		2.130984e-09		6.211646e-10
0.30450		2.014471e-09		6.320825e-10
0.30581		2.045815e-09		6.690326e-10
0.30711		2.008837e-09		6.157919e-10
0.30841		1.961639e-09		5.612105e-10
0.30971		2.015941e-09		6.784814e-10
0.31101		2.050038e-09		6.171437e-10
0.31231		2.019211e-09		6.479931e-10
0.31361		1.895319e-09		6.419540e-10
0.31491		1.915729e-09		6.231462e-10
0.31622		2.073653e-09		6.102251e-10
0.31752		2.040375e-09		6.766178e-10
0.31882		1.955343e-09		6.277946e-10
0.32012		2.116797e-09		6.165444e-10
0.32142		1.876859e-09		6.654299e-10
0.32272		1.948664e-09		6.667872e-10
0.32402		2.034450e-09		6.215143e-10
0.32533		2.126619e-09		5.781280e-10
0.32663		2.035551e-09		6.393978e-10
0.32793		1.965183e-09		5.790756e-10
0.32923		1.978284e-09		6.201636e-10
0.33053		2.104365e-09		6.432375e-10
0.33183		2.031477e-09		5.864101e-10
0.33313		1.897073e-09		6.396530e-10
0.33443		1.942115e-09		6.476179e-10
0.33574		2.051404e-09		6.504552e-10
0.33704		1.926416e-09		6.414793e-10
0.33834		1.938923e-09		6.800294e-10
0.33964		1.928594e-09		6.376036e-10
0.34094		2.126662e-09		6.796678e-10
0.34224		1.978837e-09		6.354048e-10
0.34354		2.089719e-09		6.333417e-10
0.34484		1.969741e-09		6.762771e-10
0.34615		1.951661e-09		6.033368e-10
0.34745		1.893658e-09		6.219239e-10
0.34875		1.972497e-09		6.216242e-10
0.35005		1.957429e-09		6.660202e-10
0.35135		1.933683e-09		6.251190e-10
0.35265		1.935237e-09		5.999544e-10
0.35395		1.952639e-09		6.100970e-10
0.35526		1.942103e-09		6.532846e-10
0.35656		2.087228e-09		5.941753e-10
0.35786		1.998650e-09		6.612375e-10
0.35916		1.864862e-09		6.416910e-10
0.36046		2.002223e-09		5.954096e-10
0.36176		1.996122e-09		5.817551e-10
0.36306		1.923728e-09		6.375951e-10
0.36436		2.053323e-09		5.975912e-10
0.36567		1.955996e-09		6.267800e-10
0.36697		1.919632e-09		6.065422e-10
0.36827		1.978276e-09		6.691028e-10
0.36957		1.926313e-09		6.531351e-10
0.37087		2.018514e-09		6.971691e-10
0.37217		1.969650e-09		6.251319e-10
0.37347		1.991336e-09		6.241938e-10
0.37477		1.892264e-09		6.356498e-10
0.37608		1.952373e-09		6.216517e-10
0.37738		1.968726e-09		6.404462e-10
0.37868		2.012073e-09		5.709685e-10
0.37998		1.965273e-09		5.881682e-10
0.38128		2.007146e-09		5.758151e-10
0.38258		1.969297e-09		6.423912e-10
0.38388		1.916317e-09		5.942487e-10
0.38519		1.939241e-09		6.101825e-10
0.38649		1.898421e-09		6.683657e-10
0.38779		1.869130e-09		6.410676e-10
0.38909		1.969054e-09		5.578956e-10
0.39039		2.018857e-09		5.906958e-10
0.39169		1.892325e-09		6.666249e-10
0.39299		1.832734e-09		6.191304e-10
0.39429		1.893015e-09		6.209612e-10
0.39560		1.884860e-09		6.135498e-10
0.39690		2.002344e-09		6.150123e-10
0.39820		1.849965e-09		5.785139e-10
0.39950		1.891285e-09		5.961838e-10
0.40080		1.911448e-09		6.113174e-10
0.40210		1.883991e-09		5.874449e-10
0.40340		1.966511e-09		5.603817e-10
0.40470		1.935727e-09		5.658486e-10
0.40601		1.878058e-09		5.705683e-10
0.40731		1.857558e-09		6.061081e-10
0.40861		1.994161e-09		5.631578e-10
0.40991		1.934175e-09		5.838238e-10
0.41121		1.861976e-09		6.604239e-10
0.41251		1.878795e-09		6.491873e-10
0.41381		1.936768e-09		5.869886e-10
0.41512		2.061611e-09		5.860189e-10
0.41642		1.887276e-09		5.970612e-10
0.41772		1.945967e-09		5.843690e-10
0.41902		1.858259e-09		6.660391e-10
0.42032		1.869945e-09		6.186772e-10
0.42162		1.943193e-09		5.809404e-10
0.42292		1.973241e-09		6.190955e-10
0.42422		1.879603e-09		6.083421e-10
0.42553		1.910117e-09		6.229697e-10
0.42683		1.885431e-09		5.913648e-10
0.42813		1.875215e-09		6.063074e-10
0.42943		1.827408e-09		6.073645e-10
0.43073		1.926417e-09		5.872930e-10
0.43203		1.822595e-09		6.096114e-10
0.43333		1.911125e-09		5.678249e-10
0.43463		1.833372e-09		5.904830e-10
0.43594		1.799403e-09		5.992587e-10
0.43724		1.875421e-09		5.816867e-10
0.43854		1.876010e-09		6.392861e-10
0.43984		1.826259e-09		6.424775e-10
0.44114		1.895917e-09		5.949434e-10
0.44244		1.916664e-09		5.962262e-10
0.44374		1.877636e-09		5.405052e-10
0.44505		1.837379e-09		5.433555e-10
0.44635		1.904950e-09		6.160982e-10
0.44765		1.813898e-09		5.976391e-10
0.44895		1.899861e-09		5.786383e-10
0.45025		1.896036e-09		5.471921e-10
0.45155		1.905588e-09		6.354953e-10
0.45285		1.870065e-09		6.304221e-10
0.45415		1.824839e-09		5.768663e-10
0.45546		1.856866e-09		6.112481e-10
0.45676		1.903338e-09		5.744485e-10
0.45806		1.852054e-09		6.088157e-10
0.45936		1.803601e-09		5.958143e-10
0.46066		1.920436e-09		5.858094e-10
0.46196		1.782287e-09		5.587382e-10
0.46326		1.848212e-09		5.775058e-10
0.46456		1.905544e-09		5.594172e-10
0.46587		1.846240e-09		5.073588e-10
0.46717		1.827583e-09		5.356518e-10
0.46847		1.814529e-09		6.009809e-10
0.46977		1.866587e-09		5.831419e-10
0.47107		1.769988e-09		5.744641e-10
0.47237		1.786142e-09		6.090173e-10
0.47367		1.793539e-09		6.012768e-10
0.47497		1.698843e-09		6.162848e-10
0.47628		1.840521e-09		5.705967e-10
0.47758		1.835413e-09		6.085176e-10
0.47888		1.862163e-09		6.286635e-10
0.48018		1.889898e-09		5.952827e-10
0.48148		1.833986e-09		5.914510e-10
0.48278		1.877383e-09		5.754878e-10
0.48408		1.901395e-09		5.765578e-10
0.48539		1.797519e-09		5.260545e-10
0.48669		1.917095e-09		6.070246e-10
0.48799		1.837804e-09		5.260447e-10
0.48929		1.845072e-09		5.941334e-10
0.49059		1.777868e-09		5.419215e-10
0.49189		1.824208e-09		5.875122e-10
0.49319		1.762024e-09		5.481153e-10
0.49449		1.778016e-09		5.918436e-10
0.49580		1.841277e-09		5.469058e-10
0.49710		1.858982e-09		5.781886e-10
0.49840		1.760936e-09		5.915696e-10
0.49970		1.876005e-09		5.979414e-10
0.50100		1.829863e-09		5.350153e-10
0.50230		1.917605e-09		5.520699e-10
0.50360		1.751024e-09		5.647418e-10
0.50490		1.769053e-09		5.661964e-10
0.50621		1.686850e-09		5.738208e-10
0.50751		1.764412e-09		5.657528e-10
0.50881		1.740180e-09		5.519263e-10
0.51011		1.781770e-09		5.647158e-10
0.51141		1.747233e-09		5.619178e-10
0.51271		1.715646e-09		5.476590e-10
0.51401		1.831798e-09		6.109623e-10
0.51532		1.760403e-09		5.492925e-10
0.51662		1.793023e-09		5.740178e-10
0.51792		1.810457e-09		5.297974e-10
0.51922		1.737925e-09		5.439774e-10
0.52052		1.772151e-09		5.392038e-10
0.52182		1.687269e-09		5.570363e-10
0.52312		1.767172e-09		4.912241e-10
0.52442		1.703606e-09		5.873706e-10
0.52573		1.752008e-09		5.765926e-10
0.52703		1.757517e-09		5.604292e-10
0.52833		1.795703e-09		5.670042e-10
0.52963		1.723375e-09		5.419284e-10
0.53093		1.780705e-09		5.527244e-10
0.53223		1.700666e-09		5.198660e-10
0.53353		1.779369e-09		5.513446e-10
0.53483		1.776467e-09		5.116661e-10
0.53614		1.679123e-09		5.423085e-10
0.53744		1.794083e-09		5.536785e-10
0.53874		1.821012e-09		5.959338e-10
0.54004		1.718540e-09		4.837257e-10
0.54134		1.799208e-09		5.485778e-10
0.54264		1.692062e-09		5.674613e-10
0.54394		1.676950e-09		5.280323e-10
0.54525		1.714838e-09		5.193366e-10
0.54655		1.683447e-09		6.015603e-10
0.54785		1.739076e-09		5.543854e-10
0.54915		1.666239e-09		5.276077e-10
0.55045		1.683613e-09		5.574613e-10
0.55175		1.741778e-09		5.537315e-10
0.55305		1.862283e-09		5.575824e-10
0.55435		1.625987e-09		5.091597e-10
0.55566		1.664164e-09		5.549447e-10
0.55696		1.681967e-09		5.584246e-10
0.55826		1.764256e-09		5.274030e-10
0.55956		1.737322e-09		5.153527e-10
0.56086		1.668337e-09		5.270740e-10
0.56216		1.712732e-09		5.256057e-10
0.56346		1.664680e-09		5.674877e-10
0.56476		1.598236e-09		4.934351e-10
0.56607		1.723967e-09		5.146887e-10
0.56737		1.713984e-09		5.928186e-10
0.56867		1.613359e-09		4.976572e-10
0.56997		1.744198e-09		4.990880e-10
0.57127		1.717602e-09		5.218609e-10
0.57257		1.691877e-09		5.424155e-10
0.57387		1.682945e-09		5.057697e-10
0.57518		1.687265e-09		5.230665e-10
0.57648		1.681406e-09		4.949729e-10
0.57778		1.663768e-09		5.599547e-10
0.57908		1.648078e-09		5.230150e-10
0.58038		1.634159e-09		5.259559e-10
0.58168		1.563543e-09		5.418989e-10
0.58298		1.653823e-09		5.099522e-10
0.58428		1.706713e-09		5.084286e-10
0.58559		1.684996e-09		4.948897e-10
0.58689		1.643629e-09		4.886058e-10
0.58819		1.805228e-09		5.111002e-10
0.58949		1.723018e-09		5.498310e-10
0.59079		1.533280e-09		5.106908e-10
0.59209		1.826986e-09		4.748232e-10
0.59339		1.665935e-09		5.249995e-10
0.59469		1.664253e-09		5.326970e-10
0.59600		1.625144e-09		4.982930e-10
0.59730		1.629378e-09		4.821304e-10
0.59860		1.562559e-09		5.014659e-10
0.59990		1.578176e-09		5.059356e-10
0.60120		1.556874e-09		4.815925e-10
0.60250		1.612236e-09		5.086754e-10
0.60380		1.625691e-09		4.951130e-10
0.60511		1.515143e-09		4.762405e-10
0.60641		1.560960e-09		5.104839e-10
0.60771		1.617026e-09		4.299528e-10
0.60901		1.613602e-09		5.208154e-10
0.61031		1.606812e-09		5.115482e-10
0.61161		1.600029e-09		4.863506e-10
0.61291		1.608866e-09		4.993814e-10
0.61421		1.629399e-09		5.015728e-10
0.61552		1.570600e-09		4.804783e-10
0.61682		1.642741e-09		4.776522e-10
0.61812		1.530577e-09		4.755411e-10
0.61942		1.615286e-09		5.278519e-10
0.62072		1.604092e-09		4.767781e-10
0.62202		1.650715e-09		5.237387e-10
0.62332		1.582981e-09		4.756240e-10
0.62462		1.592415e-09		5.007508e-10
0.62593		1.548020e-09		5.116098e-10
0.62723		1.507996e-09		4.622809e-10
0.62853		1.485506e-09		4.592140e-10
0.62983		1.591136e-09		5.024894e-10
0.63113		1.544002e-09		5.220233e-10
0.63243		1.595299e-09		4.789094e-10
0.63373		1.527122e-09		5.013105e-10
0.63504		1.599918e-09		4.914399e-10
0.63634		1.498170e-09		5.170322e-10
0.63764		1.484675e-09		4.463386e-10
0.63894		1.545091e-09		5.519079e-10
0.64024		1.551266e-09		4.039329e-10
0.64154		1.555525e-09		4.762393e-10
0.64284		1.543814e-09		4.893971e-10
0.64414		1.560500e-09		4.839550e-10
0.64545		1.525918e-09		4.563158e-10
0.64675		1.474045e-09		5.246721e-10
0.64805		1.484592e-09		4.754922e-10
0.64935		1.522842e-09		5.052801e-10
0.65065		1.582758e-09		5.119184e-10
0.65195		1.506484e-09		4.824975e-10
0.65325		1.495752e-09		5.051941e-10
0.65455		1.494957e-09		4.975461e-10
0.65586		1.506437e-09		4.557945e-10
0.65716		1.542444e-09		5.029751e-10
0.65846		1.526652e-09		4.661063e-10
0.65976		1.408197e-09		4.937608e-10
0.66106		1.445791e-09		4.582568e-10
0.66236		1.465159e-09		4.601750e-10
0.66366		1.574676e-09		4.594069e-10
0.66496		1.553586e-09		4.770050e-10
0.66627		1.518159e-09		4.376616e-10
0.66757		1.511446e-09		5.149586e-10
0.66887		1.509945e-09		4.446965e-10
0.67017		1.428539e-09		4.555769e-10
0.67147		1.445876e-09		4.523797e-10
0.67277		1.449811e-09		4.823558e-10
0.67407		1.498422e-09		4.850047e-10
0.67538		1.525306e-09		4.738487e-10
0.67668		1.523175e-09		4.602609e-10
0.67798		1.486585e-09		4.431597e-10
0.67928		1.516393e-09		4.768398e-10
0.68058		1.471249e-09		4.581973e-10
0.68188		1.550181e-09		4.384973e-10
0.68318		1.420241e-09		4.247414e-10
0.68448		1.397319e-09		4.505545e-10
0.68579		1.408423e-09		4.774050e-10
0.68709		1.400412e-09		4.540177e-10
0.68839		1.446571e-09		4.866008e-10
0.68969		1.445278e-09		4.123052e-10
0.69099		1.409540e-09		4.522729e-10
0.69229		1.493855e-09		4.621997e-10
0.69359		1.436292e-09		4.060458e-10
0.69489		1.410188e-09		4.419549e-10
0.69620		1.401481e-09		4.398388e-10
0.69750		1.433390e-09		4.589430e-10
0.69880		1.386228e-09		4.364745e-10
0.70010		1.411767e-09		4.792901e-10
0.70140		1.348139e-09		4.573341e-10
0.70270		1.310499e-09		4.264997e-10
0.70400		1.409456e-09		4.736239e-10
0.70531		1.376610e-09		4.492486e-10
0.70661		1.447734e-09		4.563302e-10
0.70791		1.412726e-09		4.027587e-10
0.70921		1.405939e-09		4.613094e-10
0.71051		1.372467e-09		4.370252e-10
0.71181		1.436537e-09		4.254043e-10
0.71311		1.412223e-09		4.297591e-10
0.71441		1.478262e-09		4.378619e-10
0.71572		1.402466e-09		4.384243e-10
0.71702		1.476167e-09		4.510826e-10
0.71832		1.407204e-09		4.107254e-10
0.71962		1.391055e-09		4.538375e-10
0.72092		1.406160e-09		4.664380e-10
0.72222		1.356809e-09		4.605373e-10
0.72352		1.472927e-09		4.286827e-10
0.72482		1.382338e-09		4.267288e-10
0.72613		1.404793e-09		3.996285e-10
0.72743		1.341521e-09		4.426552e-10
0.72873		1.363942e-09		4.632564e-10
0.73003		1.365364e-09		4.176610e-10
0.73133		1.472844e-09		4.130204e-10
0.73263		1.317391e-09		4.622298e-10
0.73393		1.313689e-09		4.160454e-10
0.73524		1.396185e-09		4.231423e-10
0.73654		1.278704e-09		4.229489e-10
0.73784		1.386883e-09		3.932100e-10
0.73914		1.331217e-09		4.097172e-10
0.74044		1.397430e-09		4.402586e-10
0.74174		1.351670e-09		3.997983e-10
0.74304		1.324805e-09		3.946055e-10
0.74434		1.399655e-09		4.335366e-10
0.74565		1.328156e-09		4.370686e-10
0.74695		1.348266e-09		4.510849e-10
0.74825		1.353753e-09		4.686337e-10
0.74955		1.311207e-09		4.165908e-10
0.75085		1.295175e-09		4.244112e-10
0.75215		1.276860e-09		4.107745e-10
0.75345		1.260096e-09		4.404773e-10
0.75475		1.280800e-09		4.217637e-10
0.75606		1.214990e-09		3.940354e-10
0.75736		1.363657e-09		4.283285e-10
0.75866		1.302048e-09		4.313947e-10
0.75996		1.260589e-09		4.148898e-10
0.76126		1.365932e-09		3.797428e-10
0.76256		1.337205e-09		4.054949e-10
0.76386		1.292764e-09		4.232015e-10
0.76517		1.338213e-09		4.269184e-10
0.76647		1.330448e-09		4.046720e-10
0.76777		1.257506e-09		4.410869e-10
0.76907		1.217533e-09		4.175301e-10
0.77037		1.311044e-09		4.154498e-10
0.77167		1.292286e-09		3.715820e-10
0.77297		1.268772e-09		4.404587e-10
0.77427		1.278509e-09		3.436281e-10
0.77558		1.218360e-09		3.915450e-10
0.77688		1.257621e-09		4.042624e-10
0.77818		1.228053e-09		4.000570e-10
0.77948		1.279194e-09		4.243406e-10
0.78078		1.179962e-09		4.064061e-10
0.78208		1.267348e-09		4.117975e-10
0.78338		1.310159e-09		3.917040e-10
0.78468		1.217511e-09		4.005651e-10
0.78599		1.208253e-09		4.029976e-10
0.78729		1.176526e-09		4.220333e-10
0.78859		1.265776e-09		3.636181e-10
0.78989		1.190517e-09		4.151141e-10
0.79119		1.173488e-09		4.260089e-10
0.79249		1.233291e-09		4.017651e-10
0.79379		1.236269e-09		3.665589e-10
0.79510		1.245670e-09		3.680091e-10
0.79640		1.262887e-09		3.667753e-10
0.79770		1.192318e-09		3.636018e-10
0.79900		1.235315e-09		3.933466e-10
0.80030		1.198690e-09		3.811788e-10
0.80160		1.190204e-09		3.853674e-10
0.80290		1.171962e-09		3.789789e-10
0.80420		1.133076e-09		3.767422e-10
0.80551		1.196317e-09		3.506142e-10
0.80681		1.147942e-09		3.816052e-10
0.80811		1.204459e-09		3.686596e-10
0.80941		1.147239e-09		3.724811e-10
0.81071		1.193924e-09		3.637312e-10
0.81201		1.140856e-09		3.648684e-10
0.81331		1.119116e-09		3.551541e-10
0.81461		1.220894e-09		3.747724e-10
0.81592		1.139611e-09		3.610841e-10
0.81722		1.212251e-09		3.336558e-10
0.81852		1.178794e-09		3.711726e-10
0.81982		1.166144e-09		3.668852e-10
0.82112		1.176927e-09		3.887680e-10
0.82242		1.188089e-09		3.625534e-10
0.82372		1.142199e-09		3.370376e-10
0.82503		1.200253e-09		3.605446e-10
0.82633		1.115262e-09		3.649304e-10
0.82763		1.156997e-09		3.433546e-10
0.82893		1.118362e-09		3.777913e-10
0.83023		1.083535e-09		3.658764e-10
0.83153		1.137353e-09		3.487067e-10
0.83283		1.151459e-09		3.487965e-10
0.83413		1.084921e-09		3.681917e-10
0.83544		1.170632e-09		3.500056e-10
0.83674		1.174665e-09		3.530116e-10
0.83804		1.090439e-09		3.561163e-10
0.83934		1.063930e-09		3.409255e-10
0.84064		1.144468e-09		3.370021e-10
0.84194		1.126773e-09		3.387110e-10
0.84324		1.157668e-09		3.517605e-10
0.84454		1.062215e-09		3.196520e-10
0.84585		1.101147e-09		3.453879e-10
